Fecha "Riesgo País"
2004-10-29T00:00:00Z 745
2004-10-30T00:00:00Z 745
2004-10-31T00:00:00Z 745
2004-11-01T00:00:00Z 733
2004-11-02T00:00:00Z 728
2004-11-03T00:00:00Z 725
2004-11-04T00:00:00Z 731
2004-11-05T00:00:00Z 744
2004-11-06T00:00:00Z 744
2004-11-07T00:00:00Z 744
2004-11-08T00:00:00Z 747
2004-11-09T00:00:00Z 750
2004-11-10T00:00:00Z 723
2004-11-11T00:00:00Z 723
2004-11-12T00:00:00Z 711
2004-11-13T00:00:00Z 711
2004-11-14T00:00:00Z 711
2004-11-15T00:00:00Z 703
2004-11-16T00:00:00Z 708
2004-11-17T00:00:00Z 713
2004-11-18T00:00:00Z 720
2004-11-19T00:00:00Z 734
2004-11-20T00:00:00Z 734
2004-11-21T00:00:00Z 734
2004-11-22T00:00:00Z 729
2004-11-23T00:00:00Z 721
2004-11-24T00:00:00Z 713
2004-11-25T00:00:00Z 713
2004-11-26T00:00:00Z 708
2004-11-27T00:00:00Z 708
2004-11-28T00:00:00Z 708
2004-11-29T00:00:00Z 702
2004-11-30T00:00:00Z 696
2004-12-01T00:00:00Z 685
2004-12-02T00:00:00Z 697
2004-12-03T00:00:00Z 699
2004-12-04T00:00:00Z 699
2004-12-05T00:00:00Z 699
2004-12-06T00:00:00Z 698
2004-12-07T00:00:00Z 704
2004-12-08T00:00:00Z 718
2004-12-09T00:00:00Z 719
2004-12-10T00:00:00Z 740
2004-12-11T00:00:00Z 740
2004-12-12T00:00:00Z 740
2004-12-13T00:00:00Z 739
2004-12-14T00:00:00Z 736
2004-12-15T00:00:00Z 739
2004-12-16T00:00:00Z 730
2004-12-17T00:00:00Z 710
2004-12-18T00:00:00Z 710
2004-12-19T00:00:00Z 710
2004-12-20T00:00:00Z 708
2004-12-21T00:00:00Z 712
2004-12-22T00:00:00Z 704
2004-12-23T00:00:00Z 708
2004-12-24T00:00:00Z 708
2004-12-25T00:00:00Z 708
2004-12-26T00:00:00Z 708
2004-12-27T00:00:00Z 697
2004-12-28T00:00:00Z 706
2004-12-29T00:00:00Z 700
2004-12-30T00:00:00Z 694
2004-12-31T00:00:00Z 690
2005-01-01T00:00:00Z 690
2005-01-02T00:00:00Z 690
2005-01-03T00:00:00Z 695
2005-01-04T00:00:00Z 704
2005-01-05T00:00:00Z 719
2005-01-06T00:00:00Z 719
2005-01-07T00:00:00Z 711
2005-01-08T00:00:00Z 711
2005-01-09T00:00:00Z 711
2005-01-10T00:00:00Z 716
2005-01-11T00:00:00Z 698
2005-01-12T00:00:00Z 689
2005-01-13T00:00:00Z 692
2005-01-14T00:00:00Z 695
2005-01-15T00:00:00Z 695
2005-01-16T00:00:00Z 695
2005-01-17T00:00:00Z 695
2005-01-18T00:00:00Z 693
2005-01-19T00:00:00Z 686
2005-01-20T00:00:00Z 680
2005-01-21T00:00:00Z 663
2005-01-22T00:00:00Z 663
2005-01-23T00:00:00Z 663
2005-01-24T00:00:00Z 656
2005-01-25T00:00:00Z 646
2005-01-26T00:00:00Z 644
2005-01-27T00:00:00Z 643
2005-01-28T00:00:00Z 653
2005-01-29T00:00:00Z 653
2005-01-30T00:00:00Z 653
2005-01-31T00:00:00Z 644
2005-02-01T00:00:00Z 641
2005-02-02T00:00:00Z 641
2005-02-03T00:00:00Z 635
2005-02-04T00:00:00Z 629
2005-02-05T00:00:00Z 629
2005-02-06T00:00:00Z 629
2005-02-07T00:00:00Z 626
2005-02-08T00:00:00Z 630
2005-02-09T00:00:00Z 640
2005-02-10T00:00:00Z 640
2005-02-11T00:00:00Z 635
2005-02-12T00:00:00Z 635
2005-02-13T00:00:00Z 635
2005-02-14T00:00:00Z 637
2005-02-15T00:00:00Z 644
2005-02-16T00:00:00Z 638
2005-02-17T00:00:00Z 638
2005-02-18T00:00:00Z 644
2005-02-19T00:00:00Z 644
2005-02-20T00:00:00Z 644
2005-02-21T00:00:00Z 644
2005-02-22T00:00:00Z 652
2005-02-23T00:00:00Z 644
2005-02-24T00:00:00Z 641
2005-02-25T00:00:00Z 642
2005-02-26T00:00:00Z 642
2005-02-27T00:00:00Z 642
2005-02-28T00:00:00Z 632
2005-03-01T00:00:00Z 630
2005-03-02T00:00:00Z 617
2005-03-03T00:00:00Z 618
2005-03-04T00:00:00Z 612
2005-03-05T00:00:00Z 612
2005-03-06T00:00:00Z 612
2005-03-07T00:00:00Z 607
2005-03-08T00:00:00Z 592
2005-03-09T00:00:00Z 595
2005-03-10T00:00:00Z 599
2005-03-11T00:00:00Z 606
2005-03-12T00:00:00Z 606
2005-03-13T00:00:00Z 606
2005-03-14T00:00:00Z 627
2005-03-15T00:00:00Z 636
2005-03-16T00:00:00Z 638
2005-03-17T00:00:00Z 624
2005-03-18T00:00:00Z 621
2005-03-19T00:00:00Z 621
2005-03-20T00:00:00Z 621
2005-03-21T00:00:00Z 634
2005-03-22T00:00:00Z 637
2005-03-23T00:00:00Z 654
2005-03-24T00:00:00Z 673
2005-03-25T00:00:00Z 673
2005-03-26T00:00:00Z 673
2005-03-27T00:00:00Z 673
2005-03-28T00:00:00Z 683
2005-03-29T00:00:00Z 675
2005-03-30T00:00:00Z 677
2005-03-31T00:00:00Z 660
2005-04-01T00:00:00Z 659
2005-04-02T00:00:00Z 659
2005-04-03T00:00:00Z 659
2005-04-04T00:00:00Z 669
2005-04-05T00:00:00Z 676
2005-04-06T00:00:00Z 666
2005-04-07T00:00:00Z 654
2005-04-08T00:00:00Z 655
2005-04-09T00:00:00Z 655
2005-04-10T00:00:00Z 655
2005-04-11T00:00:00Z 661
2005-04-12T00:00:00Z 662
2005-04-13T00:00:00Z 663
2005-04-14T00:00:00Z 691
2005-04-15T00:00:00Z 730
2005-04-16T00:00:00Z 730
2005-04-17T00:00:00Z 730
2005-04-18T00:00:00Z 737
2005-04-19T00:00:00Z 718
2005-04-20T00:00:00Z 786
2005-04-21T00:00:00Z 820
2005-04-22T00:00:00Z 861
2005-04-23T00:00:00Z 861
2005-04-24T00:00:00Z 861
2005-04-25T00:00:00Z 887
2005-04-26T00:00:00Z 821
2005-04-27T00:00:00Z 833
2005-04-28T00:00:00Z 836
2005-04-29T00:00:00Z 810
2005-04-30T00:00:00Z 810
2005-05-01T00:00:00Z 810
2005-05-02T00:00:00Z 796
2005-05-03T00:00:00Z 787
2005-05-04T00:00:00Z 817
2005-05-05T00:00:00Z 797
2005-05-06T00:00:00Z 796
2005-05-07T00:00:00Z 796
2005-05-08T00:00:00Z 796
2005-05-09T00:00:00Z 797
2005-05-10T00:00:00Z 824
2005-05-11T00:00:00Z 817
2005-05-12T00:00:00Z 829
2005-05-13T00:00:00Z 840
2005-05-14T00:00:00Z 840
2005-05-15T00:00:00Z 840
2005-05-16T00:00:00Z 837
2005-05-17T00:00:00Z 873
2005-05-18T00:00:00Z 864
2005-05-19T00:00:00Z 858
2005-05-20T00:00:00Z 851
2005-05-21T00:00:00Z 851
2005-05-22T00:00:00Z 851
2005-05-23T00:00:00Z 851
2005-05-24T00:00:00Z 862
2005-05-25T00:00:00Z 837
2005-05-26T00:00:00Z 867
2005-05-27T00:00:00Z 867
2005-05-28T00:00:00Z 867
2005-05-29T00:00:00Z 867
2005-05-30T00:00:00Z 867
2005-05-31T00:00:00Z 875
2005-06-01T00:00:00Z 874
2005-06-02T00:00:00Z 863
2005-06-03T00:00:00Z 870
2005-06-04T00:00:00Z 870
2005-06-05T00:00:00Z 870
2005-06-06T00:00:00Z 861
2005-06-07T00:00:00Z 859
2005-06-08T00:00:00Z 844
2005-06-09T00:00:00Z 842
2005-06-10T00:00:00Z 816
2005-06-11T00:00:00Z 816
2005-06-12T00:00:00Z 816
2005-06-13T00:00:00Z 806
2005-06-14T00:00:00Z 796
2005-06-15T00:00:00Z 783
2005-06-16T00:00:00Z 780
2005-06-17T00:00:00Z 767
2005-06-18T00:00:00Z 767
2005-06-19T00:00:00Z 767
2005-06-20T00:00:00Z 762
2005-06-21T00:00:00Z 793
2005-06-22T00:00:00Z 807
2005-06-23T00:00:00Z 821
2005-06-24T00:00:00Z 831
2005-06-25T00:00:00Z 831
2005-06-26T00:00:00Z 831
2005-06-27T00:00:00Z 832
2005-06-28T00:00:00Z 806
2005-06-29T00:00:00Z 799
2005-06-30T00:00:00Z 808
2005-07-01T00:00:00Z 801
2005-07-02T00:00:00Z 801
2005-07-03T00:00:00Z 801
2005-07-04T00:00:00Z 801
2005-07-05T00:00:00Z 810
2005-07-06T00:00:00Z 809
2005-07-07T00:00:00Z 815
2005-07-08T00:00:00Z 797
2005-07-09T00:00:00Z 797
2005-07-10T00:00:00Z 797
2005-07-11T00:00:00Z 803
2005-07-12T00:00:00Z 771
2005-07-13T00:00:00Z 738
2005-07-14T00:00:00Z 735
2005-07-15T00:00:00Z 727
2005-07-16T00:00:00Z 727
2005-07-17T00:00:00Z 727
2005-07-18T00:00:00Z 723
2005-07-19T00:00:00Z 725
2005-07-20T00:00:00Z 733
2005-07-21T00:00:00Z 718
2005-07-22T00:00:00Z 743
2005-07-23T00:00:00Z 743
2005-07-24T00:00:00Z 743
2005-07-25T00:00:00Z 767
2005-07-26T00:00:00Z 751
2005-07-27T00:00:00Z 743
2005-07-28T00:00:00Z 736
2005-07-29T00:00:00Z 735
2005-07-30T00:00:00Z 735
2005-07-31T00:00:00Z 735
2005-08-01T00:00:00Z 721
2005-08-02T00:00:00Z 708
2005-08-03T00:00:00Z 705
2005-08-04T00:00:00Z 701
2005-08-05T00:00:00Z 688
2005-08-06T00:00:00Z 688
2005-08-07T00:00:00Z 688
2005-08-08T00:00:00Z 701
2005-08-09T00:00:00Z 700
2005-08-10T00:00:00Z 699
2005-08-11T00:00:00Z 701
2005-08-12T00:00:00Z 714
2005-08-13T00:00:00Z 714
2005-08-14T00:00:00Z 714
2005-08-15T00:00:00Z 700
2005-08-16T00:00:00Z 700
2005-08-17T00:00:00Z 703
2005-08-18T00:00:00Z 708
2005-08-19T00:00:00Z 731
2005-08-20T00:00:00Z 731
2005-08-21T00:00:00Z 731
2005-08-22T00:00:00Z 737
2005-08-23T00:00:00Z 744
2005-08-24T00:00:00Z 746
2005-08-25T00:00:00Z 732
2005-08-26T00:00:00Z 720
2005-08-27T00:00:00Z 720
2005-08-28T00:00:00Z 720
2005-08-29T00:00:00Z 719
2005-08-30T00:00:00Z 720
2005-08-31T00:00:00Z 727
2005-09-01T00:00:00Z 721
2005-09-02T00:00:00Z 716
2005-09-03T00:00:00Z 716
2005-09-04T00:00:00Z 716
2005-09-05T00:00:00Z 716
2005-09-06T00:00:00Z 712
2005-09-07T00:00:00Z 709
2005-09-08T00:00:00Z 704
2005-09-09T00:00:00Z 707
2005-09-10T00:00:00Z 707
2005-09-11T00:00:00Z 707
2005-09-12T00:00:00Z 708
2005-09-13T00:00:00Z 710
2005-09-14T00:00:00Z 698
2005-09-15T00:00:00Z 691
2005-09-16T00:00:00Z 672
2005-09-17T00:00:00Z 672
2005-09-18T00:00:00Z 672
2005-09-19T00:00:00Z 674
2005-09-20T00:00:00Z 662
2005-09-21T00:00:00Z 671
2005-09-22T00:00:00Z 673
2005-09-23T00:00:00Z 673
2005-09-24T00:00:00Z 673
2005-09-25T00:00:00Z 673
2005-09-26T00:00:00Z 652
2005-09-27T00:00:00Z 648
2005-09-28T00:00:00Z 653
2005-09-29T00:00:00Z 639
2005-09-30T00:00:00Z 634
2005-10-01T00:00:00Z 634
2005-10-02T00:00:00Z 634
2005-10-03T00:00:00Z 630
2005-10-04T00:00:00Z 654
2005-10-05T00:00:00Z 642
2005-10-06T00:00:00Z 684
2005-10-07T00:00:00Z 651
2005-10-08T00:00:00Z 651
2005-10-09T00:00:00Z 651
2005-10-10T00:00:00Z 651
2005-10-11T00:00:00Z 670
2005-10-12T00:00:00Z 687
2005-10-13T00:00:00Z 701
2005-10-14T00:00:00Z 700
2005-10-15T00:00:00Z 700
2005-10-16T00:00:00Z 700
2005-10-17T00:00:00Z 690
2005-10-18T00:00:00Z 688
2005-10-19T00:00:00Z 709
2005-10-20T00:00:00Z 711
2005-10-21T00:00:00Z 727
2005-10-22T00:00:00Z 727
2005-10-23T00:00:00Z 727
2005-10-24T00:00:00Z 706
2005-10-25T00:00:00Z 683
2005-10-26T00:00:00Z 688
2005-10-27T00:00:00Z 689
2005-10-28T00:00:00Z 682
2005-10-29T00:00:00Z 682
2005-10-30T00:00:00Z 682
2005-10-31T00:00:00Z 660
2005-11-01T00:00:00Z 661
2005-11-02T00:00:00Z 655
2005-11-03T00:00:00Z 662
2005-11-04T00:00:00Z 671
2005-11-05T00:00:00Z 671
2005-11-06T00:00:00Z 671
2005-11-07T00:00:00Z 663
2005-11-08T00:00:00Z 662
2005-11-09T00:00:00Z 654
2005-11-10T00:00:00Z 663
2005-11-11T00:00:00Z 663
2005-11-12T00:00:00Z 663
2005-11-13T00:00:00Z 663
2005-11-14T00:00:00Z 665
2005-11-15T00:00:00Z 663
2005-11-16T00:00:00Z 647
2005-11-17T00:00:00Z 650
2005-11-18T00:00:00Z 648
2005-11-19T00:00:00Z 648
2005-11-20T00:00:00Z 648
2005-11-21T00:00:00Z 640
2005-11-22T00:00:00Z 630
2005-11-23T00:00:00Z 633
2005-11-24T00:00:00Z 633
2005-11-25T00:00:00Z 630
2005-11-26T00:00:00Z 630
2005-11-27T00:00:00Z 630
2005-11-28T00:00:00Z 636
2005-11-29T00:00:00Z 646
2005-11-30T00:00:00Z 642
2005-12-01T00:00:00Z 631
2005-12-02T00:00:00Z 638
2005-12-03T00:00:00Z 638
2005-12-04T00:00:00Z 638
2005-12-05T00:00:00Z 629
2005-12-06T00:00:00Z 629
2005-12-07T00:00:00Z 652
2005-12-08T00:00:00Z 649
2005-12-09T00:00:00Z 640
2005-12-10T00:00:00Z 640
2005-12-11T00:00:00Z 640
2005-12-12T00:00:00Z 640
2005-12-13T00:00:00Z 640
2005-12-14T00:00:00Z 640
2005-12-15T00:00:00Z 637
2005-12-16T00:00:00Z 639
2005-12-17T00:00:00Z 639
2005-12-18T00:00:00Z 639
2005-12-19T00:00:00Z 645
2005-12-20T00:00:00Z 650
2005-12-21T00:00:00Z 648
2005-12-22T00:00:00Z 648
2005-12-23T00:00:00Z 654
2005-12-24T00:00:00Z 654
2005-12-25T00:00:00Z 654
2005-12-26T00:00:00Z 654
2005-12-27T00:00:00Z 658
2005-12-28T00:00:00Z 655
2005-12-29T00:00:00Z 655
2005-12-30T00:00:00Z 669
2005-12-31T00:00:00Z 669
2006-01-01T00:00:00Z 669
2006-01-02T00:00:00Z 669
2006-01-03T00:00:00Z 650
2006-01-04T00:00:00Z 631
2006-01-05T00:00:00Z 638
2006-01-06T00:00:00Z 625
2006-01-07T00:00:00Z 625
2006-01-08T00:00:00Z 625
2006-01-09T00:00:00Z 625
2006-01-10T00:00:00Z 626
2006-01-11T00:00:00Z 627
2006-01-12T00:00:00Z 639
2006-01-13T00:00:00Z 641
2006-01-14T00:00:00Z 641
2006-01-15T00:00:00Z 641
2006-01-16T00:00:00Z 641
2006-01-17T00:00:00Z 637
2006-01-18T00:00:00Z 639
2006-01-19T00:00:00Z 624
2006-01-20T00:00:00Z 619
2006-01-21T00:00:00Z 619
2006-01-22T00:00:00Z 619
2006-01-23T00:00:00Z 618
2006-01-24T00:00:00Z 615
2006-01-25T00:00:00Z 604
2006-01-26T00:00:00Z 596
2006-01-27T00:00:00Z 591
2006-01-28T00:00:00Z 591
2006-01-29T00:00:00Z 591
2006-01-30T00:00:00Z 577
2006-01-31T00:00:00Z 579
2006-02-01T00:00:00Z 576
2006-02-02T00:00:00Z 577
2006-02-03T00:00:00Z 568
2006-02-04T00:00:00Z 568
2006-02-05T00:00:00Z 568
2006-02-06T00:00:00Z 565
2006-02-07T00:00:00Z 575
2006-02-08T00:00:00Z 568
2006-02-09T00:00:00Z 573
2006-02-10T00:00:00Z 557
2006-02-11T00:00:00Z 557
2006-02-12T00:00:00Z 557
2006-02-13T00:00:00Z 557
2006-02-14T00:00:00Z 553
2006-02-15T00:00:00Z 557
2006-02-16T00:00:00Z 571
2006-02-17T00:00:00Z 570
2006-02-18T00:00:00Z 570
2006-02-19T00:00:00Z 570
2006-02-20T00:00:00Z 570
2006-02-21T00:00:00Z 570
2006-02-22T00:00:00Z 579
2006-02-23T00:00:00Z 575
2006-02-24T00:00:00Z 572
2006-02-25T00:00:00Z 572
2006-02-26T00:00:00Z 572
2006-02-27T00:00:00Z 567
2006-02-28T00:00:00Z 574
2006-03-01T00:00:00Z 570
2006-03-02T00:00:00Z 566
2006-03-03T00:00:00Z 564
2006-03-04T00:00:00Z 564
2006-03-05T00:00:00Z 564
2006-03-06T00:00:00Z 563
2006-03-07T00:00:00Z 582
2006-03-08T00:00:00Z 590
2006-03-09T00:00:00Z 578
2006-03-10T00:00:00Z 569
2006-03-11T00:00:00Z 569
2006-03-12T00:00:00Z 569
2006-03-13T00:00:00Z 566
2006-03-14T00:00:00Z 569
2006-03-15T00:00:00Z 560
2006-03-16T00:00:00Z 561
2006-03-17T00:00:00Z 562
2006-03-18T00:00:00Z 562
2006-03-19T00:00:00Z 562
2006-03-20T00:00:00Z 558
2006-03-21T00:00:00Z 557
2006-03-22T00:00:00Z 556
2006-03-23T00:00:00Z 557
2006-03-24T00:00:00Z 556
2006-03-25T00:00:00Z 556
2006-03-26T00:00:00Z 556
2006-03-27T00:00:00Z 559
2006-03-28T00:00:00Z 546
2006-03-29T00:00:00Z 539
2006-03-30T00:00:00Z 532
2006-03-31T00:00:00Z 524
2006-04-01T00:00:00Z 524
2006-04-02T00:00:00Z 524
2006-04-03T00:00:00Z 530
2006-04-04T00:00:00Z 528
2006-04-05T00:00:00Z 530
2006-04-06T00:00:00Z 534
2006-04-07T00:00:00Z 534
2006-04-08T00:00:00Z 534
2006-04-09T00:00:00Z 534
2006-04-10T00:00:00Z 530
2006-04-11T00:00:00Z 531
2006-04-12T00:00:00Z 523
2006-04-13T00:00:00Z 522
2006-04-14T00:00:00Z 522
2006-04-15T00:00:00Z 522
2006-04-16T00:00:00Z 522
2006-04-17T00:00:00Z 522
2006-04-18T00:00:00Z 514
2006-04-19T00:00:00Z 506
2006-04-20T00:00:00Z 504
2006-04-21T00:00:00Z 503
2006-04-22T00:00:00Z 503
2006-04-23T00:00:00Z 503
2006-04-24T00:00:00Z 502
2006-04-25T00:00:00Z 490
2006-04-26T00:00:00Z 480
2006-04-27T00:00:00Z 480
2006-04-28T00:00:00Z 483
2006-04-29T00:00:00Z 483
2006-04-30T00:00:00Z 483
2006-05-01T00:00:00Z 478
2006-05-02T00:00:00Z 481
2006-05-03T00:00:00Z 479
2006-05-04T00:00:00Z 477
2006-05-05T00:00:00Z 481
2006-05-06T00:00:00Z 481
2006-05-07T00:00:00Z 481
2006-05-08T00:00:00Z 480
2006-05-09T00:00:00Z 478
2006-05-10T00:00:00Z 457
2006-05-11T00:00:00Z 460
2006-05-12T00:00:00Z 465
2006-05-13T00:00:00Z 465
2006-05-14T00:00:00Z 465
2006-05-15T00:00:00Z 484
2006-05-16T00:00:00Z 482
2006-05-17T00:00:00Z 491
2006-05-18T00:00:00Z 491
2006-05-19T00:00:00Z 496
2006-05-20T00:00:00Z 496
2006-05-21T00:00:00Z 496
2006-05-22T00:00:00Z 513
2006-05-23T00:00:00Z 506
2006-05-24T00:00:00Z 524
2006-05-25T00:00:00Z 509
2006-05-26T00:00:00Z 504
2006-05-27T00:00:00Z 504
2006-05-28T00:00:00Z 504
2006-05-29T00:00:00Z 504
2006-05-30T00:00:00Z 503
2006-05-31T00:00:00Z 504
2006-06-01T00:00:00Z 495
2006-06-02T00:00:00Z 516
2006-06-03T00:00:00Z 516
2006-06-04T00:00:00Z 516
2006-06-05T00:00:00Z 503
2006-06-06T00:00:00Z 510
2006-06-07T00:00:00Z 509
2006-06-08T00:00:00Z 520
2006-06-09T00:00:00Z 514
2006-06-10T00:00:00Z 514
2006-06-11T00:00:00Z 514
2006-06-12T00:00:00Z 521
2006-06-13T00:00:00Z 529
2006-06-14T00:00:00Z 521
2006-06-15T00:00:00Z 506
2006-06-16T00:00:00Z 506
2006-06-17T00:00:00Z 506
2006-06-18T00:00:00Z 506
2006-06-19T00:00:00Z 507
2006-06-20T00:00:00Z 518
2006-06-21T00:00:00Z 518
2006-06-22T00:00:00Z 530
2006-06-23T00:00:00Z 528
2006-06-24T00:00:00Z 528
2006-06-25T00:00:00Z 528
2006-06-26T00:00:00Z 525
2006-06-27T00:00:00Z 538
2006-06-28T00:00:00Z 519
2006-06-29T00:00:00Z 528
2006-06-30T00:00:00Z 519
2006-07-01T00:00:00Z 519
2006-07-02T00:00:00Z 519
2006-07-03T00:00:00Z 510
2006-07-04T00:00:00Z 510
2006-07-05T00:00:00Z 513
2006-07-06T00:00:00Z 514
2006-07-07T00:00:00Z 519
2006-07-08T00:00:00Z 519
2006-07-09T00:00:00Z 519
2006-07-10T00:00:00Z 517
2006-07-11T00:00:00Z 516
2006-07-12T00:00:00Z 514
2006-07-13T00:00:00Z 524
2006-07-14T00:00:00Z 517
2006-07-15T00:00:00Z 517
2006-07-16T00:00:00Z 517
2006-07-17T00:00:00Z 517
2006-07-18T00:00:00Z 509
2006-07-19T00:00:00Z 499
2006-07-20T00:00:00Z 495
2006-07-21T00:00:00Z 492
2006-07-22T00:00:00Z 492
2006-07-23T00:00:00Z 492
2006-07-24T00:00:00Z 489
2006-07-25T00:00:00Z 484
2006-07-26T00:00:00Z 484
2006-07-27T00:00:00Z 480
2006-07-28T00:00:00Z 482
2006-07-29T00:00:00Z 482
2006-07-30T00:00:00Z 482
2006-07-31T00:00:00Z 488
2006-08-01T00:00:00Z 492
2006-08-02T00:00:00Z 491
2006-08-03T00:00:00Z 492
2006-08-04T00:00:00Z 492
2006-08-05T00:00:00Z 492
2006-08-06T00:00:00Z 492
2006-08-07T00:00:00Z 485
2006-08-08T00:00:00Z 476
2006-08-09T00:00:00Z 476
2006-08-10T00:00:00Z 485
2006-08-11T00:00:00Z 481
2006-08-12T00:00:00Z 481
2006-08-13T00:00:00Z 481
2006-08-14T00:00:00Z 478
2006-08-15T00:00:00Z 478
2006-08-16T00:00:00Z 476
2006-08-17T00:00:00Z 477
2006-08-18T00:00:00Z 479
2006-08-19T00:00:00Z 479
2006-08-20T00:00:00Z 479
2006-08-21T00:00:00Z 483
2006-08-22T00:00:00Z 490
2006-08-23T00:00:00Z 494
2006-08-24T00:00:00Z 512
2006-08-25T00:00:00Z 524
2006-08-26T00:00:00Z 524
2006-08-27T00:00:00Z 524
2006-08-28T00:00:00Z 522
2006-08-29T00:00:00Z 524
2006-08-30T00:00:00Z 528
2006-08-31T00:00:00Z 532
2006-09-01T00:00:00Z 532
2006-09-02T00:00:00Z 532
2006-09-03T00:00:00Z 532
2006-09-04T00:00:00Z 532
2006-09-05T00:00:00Z 525
2006-09-06T00:00:00Z 532
2006-09-07T00:00:00Z 543
2006-09-08T00:00:00Z 545
2006-09-09T00:00:00Z 545
2006-09-10T00:00:00Z 545
2006-09-11T00:00:00Z 548
2006-09-12T00:00:00Z 556
2006-09-13T00:00:00Z 561
2006-09-14T00:00:00Z 564
2006-09-15T00:00:00Z 574
2006-09-16T00:00:00Z 574
2006-09-17T00:00:00Z 574
2006-09-18T00:00:00Z 575
2006-09-19T00:00:00Z 586
2006-09-20T00:00:00Z 598
2006-09-21T00:00:00Z 626
2006-09-22T00:00:00Z 623
2006-09-23T00:00:00Z 623
2006-09-24T00:00:00Z 623
2006-09-25T00:00:00Z 630
2006-09-26T00:00:00Z 623
2006-09-27T00:00:00Z 624
2006-09-28T00:00:00Z 631
2006-09-29T00:00:00Z 608
2006-09-30T00:00:00Z 608
2006-10-01T00:00:00Z 608
2006-10-02T00:00:00Z 609
2006-10-03T00:00:00Z 622
2006-10-04T00:00:00Z 645
2006-10-05T00:00:00Z 627
2006-10-06T00:00:00Z 620
2006-10-07T00:00:00Z 620
2006-10-08T00:00:00Z 620
2006-10-09T00:00:00Z 620
2006-10-10T00:00:00Z 611
2006-10-11T00:00:00Z 607
2006-10-12T00:00:00Z 614
2006-10-13T00:00:00Z 606
2006-10-14T00:00:00Z 606
2006-10-15T00:00:00Z 606
2006-10-16T00:00:00Z 520
2006-10-17T00:00:00Z 535
2006-10-18T00:00:00Z 527
2006-10-19T00:00:00Z 527
2006-10-20T00:00:00Z 530
2006-10-21T00:00:00Z 530
2006-10-22T00:00:00Z 530
2006-10-23T00:00:00Z 524
2006-10-24T00:00:00Z 509
2006-10-25T00:00:00Z 494
2006-10-26T00:00:00Z 502
2006-10-27T00:00:00Z 502
2006-10-28T00:00:00Z 502
2006-10-29T00:00:00Z 502
2006-10-30T00:00:00Z 508
2006-10-31T00:00:00Z 513
2006-11-01T00:00:00Z 523
2006-11-02T00:00:00Z 510
2006-11-03T00:00:00Z 498
2006-11-04T00:00:00Z 498
2006-11-05T00:00:00Z 498
2006-11-06T00:00:00Z 493
2006-11-07T00:00:00Z 495
2006-11-08T00:00:00Z 495
2006-11-09T00:00:00Z 498
2006-11-10T00:00:00Z 501
2006-11-11T00:00:00Z 501
2006-11-12T00:00:00Z 501
2006-11-13T00:00:00Z 500
2006-11-14T00:00:00Z 507
2006-11-15T00:00:00Z 508
2006-11-16T00:00:00Z 519
2006-11-17T00:00:00Z 531
2006-11-18T00:00:00Z 531
2006-11-19T00:00:00Z 531
2006-11-20T00:00:00Z 525
2006-11-21T00:00:00Z 518
2006-11-22T00:00:00Z 528
2006-11-23T00:00:00Z 528
2006-11-24T00:00:00Z 536
2006-11-25T00:00:00Z 536
2006-11-26T00:00:00Z 536
2006-11-27T00:00:00Z 604
2006-11-28T00:00:00Z 598
2006-11-29T00:00:00Z 595
2006-11-30T00:00:00Z 612
2006-12-01T00:00:00Z 674
2006-12-02T00:00:00Z 674
2006-12-03T00:00:00Z 674
2006-12-04T00:00:00Z 686
2006-12-05T00:00:00Z 688
2006-12-06T00:00:00Z 686
2006-12-07T00:00:00Z 708
2006-12-08T00:00:00Z 691
2006-12-09T00:00:00Z 691
2006-12-10T00:00:00Z 691
2006-12-11T00:00:00Z 674
2006-12-12T00:00:00Z 666
2006-12-13T00:00:00Z 616
2006-12-14T00:00:00Z 641
2006-12-15T00:00:00Z 669
2006-12-16T00:00:00Z 669
2006-12-17T00:00:00Z 669
2006-12-18T00:00:00Z 674
2006-12-19T00:00:00Z 672
2006-12-20T00:00:00Z 671
2006-12-21T00:00:00Z 675
2006-12-22T00:00:00Z 852
2006-12-23T00:00:00Z 852
2006-12-24T00:00:00Z 852
2006-12-25T00:00:00Z 852
2006-12-26T00:00:00Z 854
2006-12-27T00:00:00Z 878
2006-12-28T00:00:00Z 889
2006-12-29T00:00:00Z 920
2006-12-30T00:00:00Z 920
2006-12-31T00:00:00Z 920
2007-01-01T00:00:00Z 920
2007-01-02T00:00:00Z 922
2007-01-03T00:00:00Z 880
2007-01-04T00:00:00Z 861
2007-01-05T00:00:00Z 870
2007-01-06T00:00:00Z 870
2007-01-07T00:00:00Z 870
2007-01-08T00:00:00Z 871
2007-01-09T00:00:00Z 873
2007-01-10T00:00:00Z 893
2007-01-11T00:00:00Z 852
2007-01-12T00:00:00Z 827
2007-01-13T00:00:00Z 827
2007-01-14T00:00:00Z 827
2007-01-15T00:00:00Z 827
2007-01-16T00:00:00Z 833
2007-01-17T00:00:00Z 797
2007-01-18T00:00:00Z 946
2007-01-19T00:00:00Z 947
2007-01-20T00:00:00Z 947
2007-01-21T00:00:00Z 947
2007-01-22T00:00:00Z 979
2007-01-23T00:00:00Z 1038
2007-01-24T00:00:00Z 1048
2007-01-25T00:00:00Z 1018
2007-01-26T00:00:00Z 1013
2007-01-27T00:00:00Z 1013
2007-01-28T00:00:00Z 1013
